Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702381,-,-,-,32.77,-96.78,-6,135,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,11,20,16,30,56,282,101,17.3,22.700000000000003,993,71.43,169,5,0.16
2019,11,20,17,30,2,6,2,17.400000000000002,22.200000000000003,994,74.29,167,4.800000000000001,0.16
2019,11,20,18,30,0,0,0,17.7,21.3,995,79.99,164,5,0.16
2019,11,20,19,30,0,0,0,18,20.8,995,83.98,165,5,0.16
2019,11,20,20,30,0,0,0,18.2,20.400000000000002,996,87.16,167,5,0.16
2019,11,20,21,30,0,0,0,18.3,20.1,996,89.62,172,5.300000000000001,0.16
2019,11,20,22,30,0,0,0,18.6,19.8,996,92.58,175,5.4,0.16
2019,11,20,23,30,0,0,0,18.8,19.700000000000003,996,94.52,177,5.4,0.16
2019,11,21,0,30,0,0,0,18.900000000000002,19.6,996,96.02,179,5.2,0.16
2019,11,21,1,30,0,0,0,19,19.6,996,96.60000000000001,181,4.9,0.16
2019,11,21,2,30,0,0,0,19.1,19.5,996,97.60000000000001,183,4.5,0.16
2019,11,21,3,30,0,0,0,19.1,19.400000000000002,996,98.41,184,4,0.16
2019,11,21,4,30,0,0,0,19.1,19.3,996,98.79,185,3.7,0.16
2019,11,21,5,30,0,0,0,19,19.200000000000003,997,99.03,186,3.7,0.16
2019,11,21,6,30,0,0,0,19,19.200000000000003,997,98.85000000000001,187,3.9000000000000004,0.16
2019,11,21,7,30,31,194,46,19.1,19.700000000000003,998,96.34,189,4.1000000000000005,0.16
2019,11,21,8,30,84,257,151,19.5,20.8,998,92.41,191,4.2,0.16
2019,11,21,9,30,140,9,144,20.1,22.3,997,87.32000000000001,193,4.6000000000000005,0.16
2019,11,21,10,30,155,26,169,20.200000000000003,23.900000000000002,997,79.66,199,5.1000000000000005,0.16
2019,11,21,11,30,185,86,236,19.6,25.1,996,71.52,203,5.2,0.16
2019,11,21,12,30,156,19,167,19.3,25.6,995,68.12,205,5,0.16
2019,11,21,13,30,55,0,55,19.1,25.3,994,68.62,203,4.4,0.16
2019,11,21,14,30,49,0,49,19.200000000000003,24.8,994,71.17,200,3.6,0.16
2019,11,21,15,30,28,0,28,19.6,24,994,76.36,197,2.8000000000000003,0.16
2019,11,21,16,30,14,0,14,19.900000000000002,22.5,994,85.24,196,1.9000000000000001,0.16
2019,11,21,17,30,1,3,1,19.6,21.5,995,88.85000000000001,195,1.5,0.16
2019,11,21,18,30,0,0,0,18.900000000000002,19.8,995,94.62,285,1.3,0.16
2019,11,21,19,30,0,0,0,18.3,18.8,996,96.69,324,1.8,0.16
2019,11,21,20,30,0,0,0,17.6,17.8,996,99,332,2.4000000000000004,0.16
2019,11,21,21,30,0,0,0,16.400000000000002,16.400000000000002,997,100,338,3.2,0.16
2019,11,21,22,30,0,0,0,14.700000000000001,14.700000000000001,998,100,345,4.1000000000000005,0.16
2019,11,21,23,30,0,0,0,13,13,998,100,177,4.6000000000000005,0.16
2019,11,22,0,30,0,0,0,11.4,11.700000000000001,998,98.05,9,4.5,0.16
2019,11,22,1,30,0,0,0,9.8,10.700000000000001,998,94.28,11,4.3,0.16
2019,11,22,2,30,0,0,0,8.9,10.100000000000001,999,92,183,4.2,0.16
2019,11,22,3,30,0,0,0,8.3,9.700000000000001,999,90.92,352,4.4,0.16
2019,11,22,4,30,0,0,0,7.800000000000001,9.3,999,90.51,345,4.7,0.16
2019,11,22,5,30,0,0,0,7.2,8.8,1000,89.78,342,5,0.16
2019,11,22,6,30,0,0,0,6.4,8.200000000000001,1001,88.68,346,5.2,0.16
2019,11,22,7,30,5,0,5,5.7,8,1001,85.16,353,4.9,0.16
2019,11,22,8,30,13,0,13,5.2,8.200000000000001,1001,81.21000000000001,349,4.6000000000000005,0.16
2019,11,22,9,30,62,0,62,5,8.9,1002,76.73,339,4.7,0.16
2019,11,22,10,30,95,0,95,4.800000000000001,10.100000000000001,1002,69.7,333,5,0.16
2019,11,22,11,30,233,43,258,4.6000000000000005,11.4,1001,63.120000000000005,331,5.2,0.16
2019,11,22,12,30,216,24,230,4.6000000000000005,12.600000000000001,1001,58.24,330,5.300000000000001,0.16
2019,11,22,13,30,183,13,190,4.7,13.100000000000001,1000,56.67,329,5.300000000000001,0.16
2019,11,22,14,30,130,4,132,4.7,13,999,56.94,329,5.2,0.16
2019,11,22,15,30,52,0,52,4.5,12.200000000000001,999,59.410000000000004,329,4.800000000000001,0.16
2019,11,22,16,30,21,0,21,4.3,10.600000000000001,1000,64.96000000000001,329,3.8000000000000003,0.16
2019,11,22,17,30,3,19,2,4.3,9.600000000000001,1000,69.61,329,3.1,0.16
2019,11,22,18,30,0,0,0,4.4,7.7,1001,79.77,329,2.9000000000000004,0.16
2019,11,22,19,30,0,0,0,4.3,6.800000000000001,1002,84.23,329,3.1,0.16
2019,11,22,20,30,0,0,0,4.2,6.1000000000000005,1002,87.32000000000001,331,3.1,0.16
2019,11,22,21,30,0,0,0,3.8000000000000003,5.5,1002,88.87,335,2.8000000000000003,0.16
2019,11,22,22,30,0,0,0,3.3000000000000003,4.9,1002,89.15,341,2.3000000000000003,0.16
2019,11,22,23,30,0,0,0,2.8000000000000003,4.3,1002,90,344,1.8,0.16
2019,11,23,0,30,0,0,0,2.5,3.8000000000000003,1001,91.3,339,1.5,0.16
2019,11,23,1,30,0,0,0,2.3000000000000003,3.5,1001,91.69,328,1.4000000000000001,0.16
2019,11,23,2,30,0,0,0,2,3.2,1001,92.14,321,1.5,0.16
2019,11,23,3,30,0,0,0,1.8,2.8000000000000003,1001,93.27,319,1.6,0.16
2019,11,23,4,30,0,0,0,1.6,2.5,1001,93.74,319,1.7000000000000002,0.16
2019,11,23,5,30,0,0,0,1.4000000000000001,2.2,1001,94.36,318,1.8,0.16
2019,11,23,6,30,0,0,0,1.2000000000000002,2.2,1002,93.16,316,2.1,0.16
2019,11,23,7,30,27,341,52,1.1,3.3000000000000003,1002,85.48,312,2.7,0.16
2019,11,23,8,30,67,451,182,1,5.800000000000001,1003,71.22,311,3.2,0.16
2019,11,23,9,30,155,24,165,0,8,1003,56.910000000000004,309,3.3000000000000003,0.16
2019,11,23,10,30,206,32,223,0.30000000000000004,9.5,1003,52.480000000000004,304,3.5,0.16
2019,11,23,11,30,228,296,401,1.3,10.600000000000001,1002,52.63,304,3.6,0.16
2019,11,23,12,30,96,893,630,2.4000000000000004,11.600000000000001,1001,53.28,303,3.5,0.16
2019,11,23,13,30,94,872,579,3.4000000000000004,12.600000000000001,1001,53.410000000000004,300,3.3000000000000003,0.16
2019,11,23,14,30,85,830,470,4.1000000000000005,13.200000000000001,1000,53.86,298,3.1,0.16
2019,11,23,15,30,69,737,310,4.5,13.100000000000001,1000,55.85,297,2.6,0.16
2019,11,23,16,30,45,516,126,5.1000000000000005,11.200000000000001,1000,66.26,294,1.6,0.16
2019,11,23,17,30,0,0,0,5.800000000000001,9.700000000000001,1000,76.8,291,1.1,0.16
2019,11,23,18,30,0,0,0,4.800000000000001,8.8,1001,75.88,277,1.1,0.16
2019,11,23,19,30,0,0,0,4.4,8.5,1001,75.57000000000001,267,1.1,0.16
2019,11,23,20,30,0,0,0,4.2,7.9,1001,77.3,259,1.2000000000000002,0.16
2019,11,23,21,30,0,0,0,4,7,1001,81.22,253,1.3,0.16
2019,11,23,22,30,0,0,0,3.9000000000000004,6,1001,86.51,251,1.4000000000000001,0.16
2019,11,23,23,30,0,0,0,3.9000000000000004,5.1000000000000005,1001,92.15,254,1.4000000000000001,0.16
2019,11,24,0,30,0,0,0,3.9000000000000004,4.5,1001,96.15,258,1.5,0.16
2019,11,24,1,30,0,0,0,3.9000000000000004,4,1000,98.98,263,1.6,0.16
2019,11,24,2,30,0,0,0,3.6,3.6,1000,100,265,1.6,0.16
2019,11,24,3,30,0,0,0,3.3000000000000003,3.4000000000000004,1000,99.35000000000001,266,1.7000000000000002,0.16
2019,11,24,4,30,0,0,0,2.8000000000000003,3.2,1000,97.29,269,1.7000000000000002,0.16
2019,11,24,5,30,0,0,0,2.2,2.9000000000000004,1000,95.49,272,1.6,0.16
2019,11,24,6,30,0,0,0,1.6,2.8000000000000003,1000,92.08,275,1.6,0.16
2019,11,24,7,30,26,382,53,1.2000000000000002,4.7,1000,78.17,279,2,0.16
2019,11,24,8,30,50,736,236,1.3,7.800000000000001,1000,63.410000000000004,277,2.4000000000000004,0.16
2019,11,24,9,30,62,872,415,1.4000000000000001,10.600000000000001,1000,53.04,263,2.1,0.16
2019,11,24,10,30,68,938,554,2.7,14.200000000000001,999,45.89,245,2.1,0.16
2019,11,24,11,30,71,965,633,2.6,17.400000000000002,998,37.19,237,2.6,0.16
2019,11,24,12,30,71,966,646,1.7000000000000002,19.1,997,31.37,230,2.7,0.16
2019,11,24,13,30,94,851,565,1.8,19.700000000000003,996,30.28,221,2.7,0.16
2019,11,24,14,30,106,706,432,1.9000000000000001,19.700000000000003,995,30.55,211,2.6,0.16
2019,11,24,15,30,122,292,217,2.6,18.400000000000002,994,34.89,202,1.9000000000000001,0.16
2019,11,24,16,30,58,61,67,7.800000000000001,15.4,994,60.42,192,1.4000000000000001,0.16
2019,11,24,17,30,0,0,0,6.2,13.600000000000001,994,61.08,186,1.4000000000000001,0.16
2019,11,24,18,30,0,0,0,5.1000000000000005,12.700000000000001,993,59.75,179,2,0.16
2019,11,24,19,30,0,0,0,4.3,12.600000000000001,993,57.14,180,2.5,0.16
2019,11,24,20,30,0,0,0,3.9000000000000004,12.5,993,55.94,180,3,0.16
2019,11,24,21,30,0,0,0,4.1000000000000005,12,993,58.46,180,3.4000000000000004,0.16
2019,11,24,22,30,0,0,0,4.800000000000001,11.4,992,63.660000000000004,182,3.8000000000000003,0.16
2019,11,24,23,30,0,0,0,5.7,10.700000000000001,992,71.18,186,4,0.16
2019,11,25,0,30,0,0,0,6.6000000000000005,10.100000000000001,991,78.89,190,4,0.16
2019,11,25,1,30,0,0,0,7.300000000000001,9.5,990,86.33,191,3.8000000000000003,0.16
2019,11,25,2,30,0,0,0,7.9,9,989,92.52,191,3.7,0.16
2019,11,25,3,30,0,0,0,8.200000000000001,8.700000000000001,989,96.98,191,3.5,0.16
2019,11,25,4,30,0,0,0,8.5,8.6,988,99.60000000000001,190,3.5,0.16
2019,11,25,5,30,0,0,0,8.5,8.5,988,100,189,3.5,0.16
2019,11,25,6,30,0,0,0,8.5,8.5,988,100,189,3.5,0.16
2019,11,25,7,30,27,310,48,8.9,9.600000000000001,988,95.34,193,3.8000000000000003,0.16
2019,11,25,8,30,69,513,197,9.200000000000001,12,988,83.16,197,3.9000000000000004,0.16
2019,11,25,9,30,102,633,356,9.9,14.8,988,72.49,208,3.7,0.16
2019,11,25,10,30,200,369,390,9.5,17.2,987,60.43,219,3.7,0.16
2019,11,25,11,30,253,286,419,8,19.200000000000003,987,48.26,222,3.7,0.16
2019,11,25,12,30,235,366,452,6.2,20.900000000000002,986,38.49,221,3.6,0.16
2019,11,25,13,30,192,446,438,5,21.900000000000002,985,33.2,225,3.5,0.16
2019,11,25,14,30,88,792,452,4.1000000000000005,21.900000000000002,985,31.3,234,3,0.16
2019,11,25,15,30,85,588,276,5.2,20.400000000000002,985,36.93,249,1.7000000000000002,0.16
2019,11,25,16,30,51,335,103,11,17.900000000000002,985,63.86,269,1,0.16
2019,11,25,17,30,0,0,0,7.800000000000001,16.7,985,55.68,280,1.1,0.16
2019,11,25,18,30,0,0,0,6.300000000000001,16.400000000000002,985,51.29,312,0.8,0.15
2019,11,25,19,30,0,0,0,5.300000000000001,16.3,986,48.17,336,0.6000000000000001,0.15
2019,11,25,20,30,0,0,0,5.2,15.8,986,49.34,195,0.5,0.15
2019,11,25,21,30,0,0,0,5.300000000000001,14.8,986,53.11,83,0.7000000000000001,0.15
2019,11,25,22,30,0,0,0,5.9,13.3,985,60.660000000000004,139,1.1,0.15
2019,11,25,23,30,0,0,0,6.7,12.3,985,68.86,161,1.6,0.15
2019,11,26,0,30,0,0,0,7.300000000000001,12.3,984,71.77,174,2.2,0.15
2019,11,26,1,30,0,0,0,7.300000000000001,12.9,984,68.76,185,3.1,0.15
2019,11,26,2,30,0,0,0,7.5,13.600000000000001,983,66.62,190,3.6,0.15
2019,11,26,3,30,0,0,0,8.6,13.9,983,70.24,190,3.5,0.15
2019,11,26,4,30,0,0,0,10.200000000000001,14.200000000000001,983,76.8,190,3.4000000000000004,0.15
2019,11,26,5,30,0,0,0,11.700000000000001,14.8,984,81.97,188,3.6,0.15
2019,11,26,6,30,0,0,0,13.200000000000001,15.5,984,86.41,182,3.8000000000000003,0.15
2019,11,26,7,30,3,0,3,14.700000000000001,16.5,984,89.25,179,4.1000000000000005,0.15
2019,11,26,8,30,10,0,10,16.2,17.900000000000002,984,89.59,184,4.9,0.15
2019,11,26,9,30,96,5,98,17.2,19.1,985,88.60000000000001,192,5.5,0.15
2019,11,26,10,30,51,0,51,17.5,19.8,985,86.66,192,5.2,0.15
2019,11,26,11,30,70,0,70,17.6,20.200000000000003,984,85.14,192,4.7,0.15
2019,11,26,12,30,107,0,107,17.400000000000002,20.400000000000002,983,83.13,192,4.6000000000000005,0.15
2019,11,26,13,30,121,1,122,17.1,20.200000000000003,983,82.57000000000001,192,4.5,0.15
2019,11,26,14,30,107,47,129,16.8,20.1,983,81.48,191,4.3,0.15
2019,11,26,15,30,123,195,186,16.8,20,983,81.75,192,3.8000000000000003,0.15
2019,11,26,16,30,51,2,51,17,18.8,984,89.56,198,2.8000000000000003,0.15
2019,11,26,17,30,0,0,0,16.8,17.7,985,94.66,203,2.1,0.15
2019,11,26,18,30,0,0,0,16.6,16.900000000000002,987,97.95,248,2.1,0.15
2019,11,26,19,30,0,0,0,15.700000000000001,17.1,989,91.72,289,3.6,0.15
2019,11,26,20,30,0,0,0,12.200000000000001,16.2,992,76.96000000000001,306,5,0.15
2019,11,26,21,30,0,0,0,4.7,14.100000000000001,994,52.99,305,5,0.15
2019,11,26,22,30,0,0,0,-1.7000000000000002,12.600000000000001,995,36.97,309,5.2,0.15
2019,11,26,23,30,0,0,0,-3.4000000000000004,11.200000000000001,997,35.94,321,5.4,0.15
2019,11,27,0,30,0,0,0,-2.9000000000000004,9.600000000000001,999,41.28,332,5,0.15
2019,11,27,1,30,0,0,0,-2.2,8,1000,48.370000000000005,339,4.5,0.15
2019,11,27,2,30,0,0,0,-1.9000000000000001,6.800000000000001,1001,53.76,344,4.1000000000000005,0.15
2019,11,27,3,30,0,0,0,-1.7000000000000002,5.9,1001,58.26,347,3.7,0.15
2019,11,27,4,30,0,0,0,-1.3,5.1000000000000005,1002,63.190000000000005,347,3.3000000000000003,0.15
2019,11,27,5,30,0,0,0,-1.1,4.5,1003,67.02,347,3,0.15
2019,11,27,6,30,0,0,0,-0.9,4,1004,70.48,346,2.6,0.15
2019,11,27,7,30,9,0,9,-0.7000000000000001,4.6000000000000005,1006,68.29,343,3,0.15
2019,11,27,8,30,39,0,39,-1.2000000000000002,6,1007,59.81,172,3.9000000000000004,0.15
2019,11,27,9,30,146,100,186,-2.4000000000000004,7.5,1008,49.45,6,4.3,0.15
2019,11,27,10,30,130,645,458,-2.9000000000000004,9.1,1008,42.87,13,4.1000000000000005,0.15
2019,11,27,11,30,242,256,389,-2.9000000000000004,10.4,1008,39.18,18,3.9000000000000004,0.15
2019,11,27,12,30,231,405,469,-2.9000000000000004,11.200000000000001,1007,37.2,20,3.6,0.15
2019,11,27,13,30,236,154,320,-2.8000000000000003,11.5,1007,36.78,20,3.3000000000000003,0.15
2019,11,27,14,30,149,33,164,-2.7,11.5,1006,36.910000000000004,19,3.3000000000000003,0.15
2019,11,27,15,30,66,0,66,-2.6,11.200000000000001,1006,37.99,20,3.1,0.15
2019,11,27,16,30,37,33,42,-1.8,10.100000000000001,1007,43.25,17,2.4000000000000004,0.15
2019,11,27,17,30,0,0,0,1.2000000000000002,9.3,1007,56.81,15,1.8,0.15
2019,11,27,18,30,0,0,0,2.1,8.6,1008,63.71,10,2.3000000000000003,0.16
2019,11,27,19,30,0,0,0,2.4000000000000004,8,1008,67.94,15,2.4000000000000004,0.16
2019,11,27,20,30,0,0,0,3.1,7.7,1008,72.56,23,2.2,0.16
2019,11,27,21,30,0,0,0,3.4000000000000004,7.6000000000000005,1008,74.9,29,2.1,0.16
2019,11,27,22,30,0,0,0,3.6,7.7,1008,75.37,30,2,0.16
2019,11,27,23,30,0,0,0,3.9000000000000004,7.800000000000001,1008,76.62,33,2.2,0.16
2019,11,28,0,30,0,0,0,3.9000000000000004,8,1008,75.55,48,2.6,0.16
2019,11,28,1,30,0,0,0,3.9000000000000004,8.1,1008,74.58,62,2.8000000000000003,0.16
2019,11,28,2,30,0,0,0,4.1000000000000005,8.1,1007,76.14,67,2.9000000000000004,0.16
2019,11,28,3,30,0,0,0,4.5,8,1007,78.44,66,3,0.16
2019,11,28,4,30,0,0,0,4.800000000000001,7.800000000000001,1007,81.51,66,2.7,0.16
2019,11,28,5,30,0,0,0,5.300000000000001,7.5,1008,85.97,68,2.5,0.16
2019,11,28,6,30,0,0,0,5.7,7.2,1008,89.94,76,2.9000000000000004,0.16
2019,11,28,7,30,16,2,16,5.800000000000001,7.300000000000001,1008,90.48,86,3.3000000000000003,0.16
2019,11,28,8,30,86,75,104,6.2,7.800000000000001,1008,89.52,94,3.2,0.16
2019,11,28,9,30,29,0,29,6.5,8.4,1008,87.68,100,3.2,0.16
2019,11,28,10,30,116,0,116,6.7,9,1007,85.38,103,3.4000000000000004,0.16
2019,11,28,11,30,106,0,106,6.9,9.700000000000001,1006,82.74,104,3.3000000000000003,0.16
2019,11,28,12,30,106,0,106,7.1000000000000005,10.200000000000001,1005,81.12,103,2.6,0.16
2019,11,28,13,30,104,0,104,7.300000000000001,10.4,1005,81.33,95,2,0.16
2019,11,28,14,30,47,0,47,7.6000000000000005,10.4,1004,82.69,88,2,0.16
2019,11,28,15,30,31,0,31,7.800000000000001,10.200000000000001,1004,85.08,87,2.2,0.16
2019,11,28,16,30,12,0,12,8,9.8,1004,88.79,87,2.3000000000000003,0.16
2019,11,28,17,30,0,0,0,8.3,9.5,1004,92.14,87,2.3000000000000003,0.16
2019,11,28,18,30,0,0,0,8.5,9.3,1005,94.55,83,2.3000000000000003,0.16
2019,11,28,19,30,0,0,0,8.700000000000001,9.3,1005,95.73,73,1.9000000000000001,0.16
2019,11,28,20,30,0,0,0,8.8,9.3,1006,96.42,63,1.7000000000000002,0.16
2019,11,28,21,30,0,0,0,8.700000000000001,9.200000000000001,1006,96.84,68,1.8,0.16
2019,11,28,22,30,0,0,0,8.700000000000001,9.1,1005,97.16,84,1.9000000000000001,0.16
2019,11,28,23,30,0,0,0,8.700000000000001,9.1,1005,97.17,96,1.9000000000000001,0.16
2019,11,29,0,30,0,0,0,8.700000000000001,9.1,1004,97.3,103,1.6,0.16
2019,11,29,1,30,0,0,0,8.8,9.1,1004,97.75,107,1.2000000000000002,0.16
2019,11,29,2,30,0,0,0,8.9,9.200000000000001,1004,97.76,109,1.1,0.16
2019,11,29,3,30,0,0,0,9,9.3,1003,98.03,106,1.3,0.16
2019,11,29,4,30,0,0,0,9.200000000000001,9.5,1002,97.7,103,1.4000000000000001,0.16
2019,11,29,5,30,0,0,0,9.4,9.8,1002,97.3,109,1.2000000000000002,0.16
2019,11,29,6,30,0,0,0,9.700000000000001,10.100000000000001,1002,97.41,140,0.8,0.16
2019,11,29,7,30,6,0,6,10,10.600000000000001,1002,96.3,190,1,0.16
2019,11,29,8,30,23,0,23,10.4,11.3,1003,93.89,207,1.3,0.16
2019,11,29,9,30,31,0,31,10.8,12,1002,92.11,175,1.5,0.16
2019,11,29,10,30,31,0,31,11.5,13.100000000000001,1001,89.96000000000001,152,2,0.16
2019,11,29,11,30,53,0,53,12.5,14.600000000000001,1000,87.33,158,2.3000000000000003,0.16
2019,11,29,12,30,98,0,98,13.700000000000001,16.2,999,85.2,163,2.3000000000000003,0.16
2019,11,29,13,30,95,2,96,14.9,17.6,997,84.14,158,2.7,0.16
2019,11,29,14,30,83,26,95,16.2,18.8,996,84.76,151,3.4000000000000004,0.16
2019,11,29,15,30,51,16,56,17.6,19.6,994,88.18,151,4.1000000000000005,0.16
2019,11,29,16,30,47,322,95,18.900000000000002,19.900000000000002,994,93.9,159,4.9,0.16
2019,11,29,17,30,0,0,0,19.700000000000003,20,993,98.46000000000001,165,5.300000000000001,0.16
2019,11,29,18,30,0,0,0,20.3,20.6,993,98.13,174,5.9,0.16
2019,11,29,19,30,0,0,0,20.6,20.8,993,98.75,179,6.1000000000000005,0.16
2019,11,29,20,30,0,0,0,20.700000000000003,20.900000000000002,993,98.62,182,6.1000000000000005,0.16
2019,11,29,21,30,0,0,0,20.700000000000003,20.900000000000002,993,98.59,182,6.300000000000001,0.16
2019,11,29,22,30,0,0,0,20.700000000000003,21,992,97.92,183,6.5,0.16
2019,11,29,23,30,0,0,0,20.6,21,991,97.83,187,6.4,0.16
2019,11,30,0,30,0,0,0,20.700000000000003,20.900000000000002,991,98.56,193,5.800000000000001,0.16
2019,11,30,1,30,0,0,0,20.700000000000003,20.900000000000002,990,98.53,201,5.2,0.16
2019,11,30,2,30,0,0,0,20.700000000000003,21,990,98.37,210,5.1000000000000005,0.16
2019,11,30,3,30,0,0,0,20.8,21.1,990,97.93,220,4.800000000000001,0.16
2019,11,30,4,30,0,0,0,20.700000000000003,21,989,98.29,234,4.4,0.16
2019,11,30,5,30,0,0,0,20.5,20.6,990,99.51,254,4,0.16
2019,11,30,6,30,0,0,0,19.8,19.8,990,100,276,3.5,0.16
2019,11,30,7,30,20,85,25,18.7,18.7,991,100,293,3.3000000000000003,0.16
2019,11,30,8,30,76,223,128,17.6,18,992,97.26,306,3.4000000000000004,0.16
2019,11,30,9,30,98,32,110,15.9,18.3,992,85.78,315,3.8000000000000003,0.16
2019,11,30,10,30,90,791,486,12.8,19.5,992,65.06,315,4.4,0.16
2019,11,30,11,30,145,651,514,8.700000000000001,20.6,992,46.25,306,5,0.16
2019,11,30,12,30,106,810,576,6.7,21,991,39.480000000000004,296,5.300000000000001,0.16
2019,11,30,13,30,67,919,564,5.7,21.1,990,36.76,288,5.5,0.16
2019,11,30,14,30,62,875,457,5.2,20.8,990,35.94,283,5.4,0.16
2019,11,30,15,30,54,784,303,4.6000000000000005,19.8,990,36.83,281,5.1000000000000005,0.16
2019,11,30,16,30,36,574,122,4.3,17.6,991,41.32,284,4.800000000000001,0.16
2019,11,30,17,30,0,0,0,3.2,16.2,991,41.79,286,4.7,0.16
2019,11,30,18,30,0,0,0,1.3,14.4,993,40.88,288,5.7,0.16
2019,11,30,19,30,0,0,0,-0.30000000000000004,13.5,994,38.730000000000004,286,5.800000000000001,0.16
2019,11,30,20,30,0,0,0,-1.4000000000000001,12.3,995,38.53,282,5.2,0.16
2019,11,30,21,30,0,0,0,-1.7000000000000002,10.700000000000001,995,41.87,277,4,0.16
2019,11,30,22,30,0,0,0,-1.2000000000000002,9.200000000000001,995,48.28,277,3.4000000000000004,0.16
2019,11,30,23,30,0,0,0,-1.4000000000000001,8.4,995,49.93,287,3.6,0.16
2019,12,1,0,30,0,0,0,-1.7000000000000002,7.6000000000000005,996,51.9,304,3.9000000000000004,0.16
2019,12,1,1,30,0,0,0,-1.5,6.7,997,55.870000000000005,319,3.9000000000000004,0.16
2019,12,1,2,30,0,0,0,-1.1,5.7,998,61.7,325,3.5,0.16
2019,12,1,3,30,0,0,0,-0.7000000000000001,4.9,998,67.28,323,3.3000000000000003,0.16
2019,12,1,4,30,0,0,0,-0.5,4.3,999,70.77,318,3.4000000000000004,0.16
2019,12,1,5,30,0,0,0,-0.8,3.9000000000000004,1000,71.26,313,3.5,0.16
2019,12,1,6,30,0,0,0,-1.2000000000000002,3.5,1001,71.21000000000001,308,3.5,0.16
2019,12,1,7,30,20,335,37,-1.6,4.2,1002,66.05,304,4,0.16
2019,12,1,8,30,42,742,213,-1.9000000000000001,6.2,1002,56.29,313,5.2,0.16
2019,12,1,9,30,52,880,390,-3.8000000000000003,8.3,1003,42.18,327,6.1000000000000005,0.16
2019,12,1,10,30,57,941,525,-4.3,10.100000000000001,1003,36.14,329,6.2,0.16
2019,12,1,11,30,59,966,604,-3.9000000000000004,11.600000000000001,1003,33.53,326,6.1000000000000005,0.16
2019,12,1,12,30,61,970,622,-3.5,12.8,1002,32.06,322,6.1000000000000005,0.16
2019,12,1,13,30,59,956,574,-3.1,13.4,1002,31.78,319,6.1000000000000005,0.16
2019,12,1,14,30,54,914,465,-2.8000000000000003,13.600000000000001,1002,31.95,319,6.1000000000000005,0.16
2019,12,1,15,30,46,825,307,-2.7,13.100000000000001,1002,33.39,319,5.5,0.16
2019,12,1,16,30,33,615,124,-2.2,11.200000000000001,1002,39.03,319,4.1000000000000005,0.16
2019,12,1,17,30,0,0,0,-0.9,9.700000000000001,1003,47.67,319,3.2,0.16
2019,12,1,18,30,0,0,0,-0.4,8,1004,55.31,324,3.2,0.16
2019,12,1,19,30,0,0,0,-0.2,7.2,1005,59.26,326,3.1,0.16
2019,12,1,20,30,0,0,0,0,6.5,1005,63.27,328,3,0.16
2019,12,1,21,30,0,0,0,0.2,5.800000000000001,1006,67.12,329,2.9000000000000004,0.16
2019,12,1,22,30,0,0,0,0.30000000000000004,5.1000000000000005,1006,71.26,327,2.6,0.16
2019,12,1,23,30,0,0,0,0.5,4.5,1006,75.48,325,2.5,0.16
2019,12,2,0,30,0,0,0,0.6000000000000001,4,1007,78.23,324,2.6,0.16
2019,12,2,1,30,0,0,0,0.4,3.7,1007,79.24,325,2.7,0.16
2019,12,2,2,30,0,0,0,0.2,3.3000000000000003,1007,80.4,327,2.8000000000000003,0.16
2019,12,2,3,30,0,0,0,0,2.9000000000000004,1007,81.16,329,2.7,0.16
2019,12,2,4,30,0,0,0,-0.30000000000000004,2.4000000000000004,1008,82.12,332,2.7,0.16
2019,12,2,5,30,0,0,0,-0.7000000000000001,1.9000000000000001,1008,83.07000000000001,334,2.5,0.16
2019,12,2,6,30,0,0,0,-1,1.5,1008,83.71000000000001,334,2.3000000000000003,0.16
2019,12,2,7,30,20,338,36,-1.1,2.5,1009,76.95,332,2.8000000000000003,0.16
2019,12,2,8,30,41,750,212,-1.4000000000000001,4.9,1010,63.730000000000004,339,3.3000000000000003,0.16
2019,12,2,9,30,51,888,389,-2.9000000000000004,7.1000000000000005,1010,49.03,348,3.2,0.16
2019,12,2,10,30,56,953,528,-2.9000000000000004,9,1009,43.04,346,2.8000000000000003,0.16
